transaction_id,account_id,transaction_date,transaction_type,amount,description
2090,6,2023-11-07,Deposit,38701.58,NEFT
2091,244,2024-04-02,Withdrawal,18751.32,UPI
2092,1568,2024-08-14,Deposit,48356.57,IMPS
2093,442,2025-04-09,Deposit,31733.92,IMPS
2094,1494,2024-05-24,Withdrawal,59591.72,UPI
2095,87,2024-04-10,Deposit,38504.89,NEFT
2096,20,2023-06-15,Deposit,73845.72,ATM
2097,710,2023-12-06,Deposit,76698.26,IMPS
2098,1281,2025-01-11,Withdrawal,7641.52,IMPS
2099,1739,2024-07-03,Withdrawal,35302.89,ATM
2100,1706,2025-05-05,Deposit,57614.25,NEFT
2101,1267,2023-04-29,Withdrawal,96679.07,POS
2102,1333,2024-05-02,Deposit,81115.53,POS
2103,222,2024-06-27,Withdrawal,49885.99,ATM
2104,539,2024-04-15,Deposit,86697.05,IMPS
2105,609,2024-03-28,Withdrawal,604.13,Cash Deposit
2106,133,2024-07-31,Withdrawal,70224.76,Cash Deposit
2107,148,2023-08-22,Withdrawal,40716.42,Online Transfer
2108,504,2024-01-27,Withdrawal,5016.19,ATM
2109,343,2023-01-27,Withdrawal,57811.49,Cash Deposit
2110,1003,2023-08-23,Deposit,68364.68,IMPS
2111,1523,2024-12-14,Deposit,38444.53,POS
2112,189,2024-02-10,Deposit,54746.39,UPI
2113,810,2024-02-20,Deposit,59743.47,IMPS
2114,938,2024-06-28,Deposit,30859.82,ATM
2115,1258,2024-08-24,Deposit,42239.52,Cash Deposit
2116,1724,2023-03-29,Deposit,94942.1,ATM
2117,235,2024-11-03,Withdrawal,48811.12,IMPS
2118,590,2024-06-16,Deposit,93839.47,UPI
2119,1162,2025-06-01,Deposit,74577.35,POS
2120,1,2024-11-23,Deposit,54790.68,Cash Deposit
2121,460,2024-02-07,Withdrawal,10463.32,UPI
2122,1620,2024-07-08,Withdrawal,66643.76,NEFT
2123,1201,2025-06-14,Withdrawal,48703.9,POS
2124,1729,2024-11-27,Deposit,90625.82,Online Transfer
2125,1156,2024-05-27,Deposit,18593.39,UPI
2126,1225,2023-03-28,Withdrawal,48605.69,Online Transfer
2127,1412,2023-08-28,Withdrawal,75123.61,UPI
2128,1709,2024-04-18,Withdrawal,22563.19,ATM
2129,1857,2023-10-23,Withdrawal,13735.93,ATM
2130,1392,2024-02-26,Withdrawal,98878.05,NEFT
2131,746,2024-01-12,Deposit,6500.24,POS
2132,782,2024-06-05,Withdrawal,64681.35,POS
2133,1088,2023-09-28,Deposit,87249.79,UPI
2134,604,2025-02-22,Withdrawal,16788.47,POS
2135,62,2023-10-06,Deposit,28249.24,UPI
2136,958,2024-06-22,Withdrawal,57126.07,IMPS
2137,1570,2023-12-08,Withdrawal,85856.85,NEFT
2138,529,2023-05-11,Withdrawal,68034.27,POS
2139,546,2023-10-22,Deposit,79512.76,UPI
2140,720,2025-01-28,Withdrawal,51014.42,POS
2141,610,2024-08-14,Deposit,15775.95,ATM
2142,1442,2023-01-01,Withdrawal,80275.94,Cash Deposit
2143,205,2024-10-28,Withdrawal,64334.89,UPI
2144,1794,2023-01-04,Withdrawal,6620.76,Cash Deposit
2145,193,2023-03-01,Withdrawal,60794.03,IMPS
2146,331,2024-07-13,Withdrawal,43078.48,UPI
2147,556,2024-04-01,Withdrawal,57450.11,Cash Deposit
2148,804,2023-03-09,Deposit,76234.18,NEFT
2149,1876,2024-05-02,Withdrawal,34577.41,ATM
2150,1983,2023-10-06,Withdrawal,41753.15,ATM
2151,1305,2024-02-25,Deposit,57985.45,ATM
2152,1589,2023-09-04,Deposit,81621.43,Cash Deposit
2153,1232,2025-03-09,Deposit,95902.07,UPI
2154,1987,2024-09-22,Deposit,66269.52,Online Transfer
2155,492,2025-05-18,Withdrawal,34480.06,ATM
2156,1007,2023-06-08,Withdrawal,56993.01,UPI
2157,651,2023-06-15,Deposit,66042.85,Cash Deposit
2158,1860,2023-06-09,Withdrawal,13586.3,UPI
2159,1992,2025-04-07,Withdrawal,50080.31,Cash Deposit
2160,1835,2025-05-06,Deposit,71945.83,Online Transfer
2161,676,2023-05-22,Withdrawal,64571.54,IMPS
2162,1031,2025-04-12,Deposit,93940.04,ATM
2163,169,2023-08-02,Withdrawal,44615.12,ATM
2164,1485,2023-09-17,Deposit,54240.52,NEFT
2165,52,2024-07-27,Deposit,87184.66,Online Transfer
2166,355,2024-03-04,Withdrawal,31141.24,POS
2167,334,2023-02-04,Deposit,26246.86,Cash Deposit
2168,128,2023-06-07,Deposit,5030.93,NEFT
2169,1928,2023-10-20,Withdrawal,66832.07,IMPS
2170,145,2023-12-22,Deposit,33238.6,ATM
2171,849,2025-02-22,Deposit,72751.06,ATM
2172,192,2023-03-08,Deposit,32471.42,Cash Deposit
2173,494,2024-10-11,Deposit,60600.03,Cash Deposit
2174,794,2024-03-02,Withdrawal,92691.4,IMPS
2175,74,2024-10-27,Withdrawal,47340.1,IMPS
2176,697,2024-10-14,Withdrawal,93862.87,IMPS
2177,1131,2023-09-09,Deposit,13411.67,IMPS
2178,1379,2023-12-22,Withdrawal,2789.53,Cash Deposit
2179,552,2023-03-04,Withdrawal,82538.61,UPI
2180,607,2024-04-04,Deposit,68852.76,POS
2181,1150,2024-10-19,Deposit,77136.24,IMPS
2182,1831,2024-10-13,Deposit,249.68,Online Transfer
2183,850,2024-02-03,Deposit,77026.9,Online Transfer
2184,1682,2024-07-04,Withdrawal,6038.09,ATM
2185,416,2023-05-31,Deposit,39781.83,ATM
2186,826,2025-03-31,Withdrawal,44550.8,Cash Deposit
2187,1081,2024-03-08,Deposit,98661.58,POS
2188,1655,2024-09-15,Withdrawal,13295.18,IMPS
2189,825,2025-05-19,Withdrawal,84746.27,IMPS
2190,1761,2025-04-24,Withdrawal,67552.28,ATM
2191,775,2024-10-17,Withdrawal,96483.44,Online Transfer
2192,11,2025-06-12,Withdrawal,81681.23,IMPS
2193,90,2023-08-18,Deposit,21528.41,POS
2194,769,2023-02-15,Withdrawal,49737.16,IMPS
2195,784,2024-06-29,Withdrawal,42782.43,POS
2196,1056,2023-02-11,Withdrawal,50914.45,Online Transfer
2197,1535,2023-10-08,Withdrawal,90149.83,POS
2198,807,2024-05-10,Withdrawal,87179.06,ATM
2199,380,2025-06-17,Withdrawal,51658.71,ATM
2200,1112,2024-11-20,Withdrawal,86088.79,UPI
2201,948,2025-02-12,Withdrawal,95764.63,UPI
2202,1203,2024-01-20,Withdrawal,40405.04,POS
2203,1124,2023-06-06,Withdrawal,48130.65,NEFT
2204,1596,2023-01-06,Deposit,3670.97,Online Transfer
2205,549,2024-02-10,Withdrawal,91479.68,UPI
2206,1892,2023-10-13,Deposit,60139.97,IMPS
2207,1771,2024-03-22,Withdrawal,51604.61,IMPS
2208,73,2024-09-15,Withdrawal,82606.78,UPI
2209,1258,2024-01-04,Deposit,90467.73,ATM
2210,983,2023-07-02,Withdrawal,2161.2,IMPS
2211,512,2024-08-06,Deposit,16740.4,UPI
2212,1864,2025-04-03,Withdrawal,83001.92,Cash Deposit
2213,591,2023-07-19,Deposit,16257.89,NEFT
2214,1719,2025-01-19,Withdrawal,4006.86,Online Transfer
2215,1734,2024-07-20,Deposit,42667.25,ATM
2216,508,2025-01-02,Withdrawal,21980.35,POS
2217,146,2025-04-16,Deposit,17168.0,ATM
2218,1368,2023-11-25,Withdrawal,27989.39,POS
2219,1416,2025-05-01,Withdrawal,68701.7,Cash Deposit
2220,1033,2024-01-15,Withdrawal,66310.06,NEFT
2221,1421,2024-08-22,Deposit,57725.15,Cash Deposit
2222,1689,2023-12-22,Deposit,63690.22,UPI
2223,1240,2024-09-07,Deposit,1710.78,UPI
2224,183,2023-11-03,Withdrawal,4179.93,POS
2225,1369,2023-01-20,Deposit,88080.7,Online Transfer
2226,1520,2024-10-24,Withdrawal,9794.58,Cash Deposit
2227,1481,2024-11-27,Withdrawal,74002.37,IMPS
2228,705,2024-06-16,Withdrawal,94394.18,Online Transfer
2229,1444,2025-03-08,Withdrawal,79447.23,Online Transfer
2230,39,2025-01-10,Deposit,8956.49,NEFT
2231,184,2024-07-19,Deposit,98798.45,Cash Deposit
2232,1563,2024-07-08,Deposit,60643.6,UPI
2233,1119,2025-02-23,Deposit,38301.45,IMPS
2234,1086,2024-01-15,Deposit,97019.61,UPI
2235,143,2023-05-23,Withdrawal,33690.84,NEFT
2236,604,2025-03-02,Withdrawal,3980.49,Online Transfer
2237,164,2024-06-23,Deposit,90339.69,POS
2238,1020,2025-02-26,Withdrawal,38702.26,POS
2239,1367,2023-09-28,Deposit,9905.63,POS
2240,772,2023-02-02,Deposit,17627.93,NEFT
2241,381,2024-11-30,Deposit,82775.42,Cash Deposit
2242,1488,2023-12-17,Withdrawal,94240.13,UPI
2243,1339,2023-06-30,Withdrawal,74797.61,NEFT
2244,1870,2024-10-24,Withdrawal,77145.55,Online Transfer
2245,1078,2024-11-15,Withdrawal,89141.49,Online Transfer
2246,270,2023-07-06,Deposit,20065.54,IMPS
2247,1552,2023-08-28,Withdrawal,39814.07,ATM
2248,1355,2025-05-22,Deposit,64959.05,ATM
2249,1097,2023-09-03,Deposit,56470.06,Cash Deposit
2250,844,2025-02-09,Withdrawal,85716.84,UPI
2251,76,2024-11-06,Deposit,19176.27,UPI
2252,1560,2023-08-08,Withdrawal,49944.23,Cash Deposit
2253,249,2024-04-03,Withdrawal,63311.63,Online Transfer
2254,209,2024-04-13,Withdrawal,46400.98,NEFT
2255,1407,2024-08-11,Withdrawal,4402.08,UPI
2256,587,2024-10-26,Deposit,35683.81,UPI
2257,1623,2024-08-28,Deposit,36038.96,ATM
2258,1539,2024-01-20,Withdrawal,72382.39,POS
2259,651,2024-01-04,Withdrawal,30434.05,POS
2260,1161,2023-07-07,Deposit,70734.86,NEFT
2261,576,2024-04-21,Deposit,96653.93,POS
2262,890,2025-02-03,Withdrawal,10719.07,POS
2263,47,2023-08-04,Deposit,16925.31,IMPS
2264,1325,2024-11-14,Deposit,56221.95,POS
2265,280,2023-06-15,Withdrawal,60467.21,ATM
2266,1586,2024-06-07,Deposit,98564.28,ATM
2267,1382,2023-04-24,Withdrawal,17312.8,Online Transfer
2268,406,2023-08-27,Deposit,96831.45,ATM
2269,1850,2024-12-26,Deposit,75445.55,Cash Deposit
2270,1497,2024-03-28,Withdrawal,50265.97,ATM
2271,233,2025-01-16,Withdrawal,54632.42,Cash Deposit
2272,150,2025-06-05,Deposit,20998.25,UPI
2273,1023,2023-09-04,Deposit,3691.15,ATM
2274,1852,2024-07-22,Deposit,57708.61,Online Transfer
2275,463,2024-03-28,Withdrawal,19157.7,POS
2276,501,2023-03-05,Withdrawal,3550.61,ATM
2277,135,2025-05-09,Withdrawal,51955.18,Online Transfer
2278,269,2024-05-01,Deposit,88125.94,ATM
2279,1489,2023-10-18,Deposit,21781.29,UPI
2280,244,2023-02-27,Deposit,12141.75,Cash Deposit
2281,469,2025-05-28,Deposit,41490.98,ATM
2282,1816,2025-01-13,Deposit,96237.65,POS
2283,809,2024-01-27,Withdrawal,77570.38,ATM
2284,173,2023-08-01,Withdrawal,37796.28,IMPS
2285,1385,2024-05-06,Deposit,42105.71,Online Transfer
2286,1840,2024-02-24,Deposit,47136.07,ATM
2287,1293,2023-07-13,Withdrawal,52323.12,Online Transfer
2288,1969,2024-07-22,Withdrawal,79620.55,Online Transfer
2289,1804,2024-01-08,Deposit,21722.42,Online Transfer
2290,178,2024-02-14,Withdrawal,68910.3,ATM
2291,1908,2024-01-19,Withdrawal,92030.5,IMPS
2292,755,2023-07-15,Deposit,41487.46,NEFT
2293,1251,2024-02-16,Withdrawal,89830.84,UPI
2294,204,2024-06-07,Deposit,26417.05,ATM
2295,1579,2023-12-04,Withdrawal,7245.04,Cash Deposit
2296,727,2024-11-03,Withdrawal,84147.34,UPI
2297,853,2023-05-30,Withdrawal,74245.75,Online Transfer
2298,1901,2023-07-01,Withdrawal,34726.37,NEFT
2299,1640,2023-02-19,Deposit,32100.52,POS
2300,493,2023-04-23,Deposit,99781.65,UPI
2301,1821,2024-01-28,Withdrawal,486.7,NEFT
2302,1780,2023-04-12,Withdrawal,50183.6,POS
2303,1799,2024-09-10,Withdrawal,88025.12,UPI
2304,138,2023-01-28,Deposit,12507.01,NEFT
2305,804,2023-09-13,Deposit,10123.68,NEFT
2306,1669,2025-04-01,Deposit,85158.54,Cash Deposit
2307,112,2024-07-03,Deposit,28566.49,IMPS
2308,1434,2025-02-06,Deposit,80591.62,POS
2309,1510,2024-07-10,Deposit,36135.92,POS
2310,220,2023-04-26,Withdrawal,73193.4,UPI
2311,483,2023-07-13,Deposit,88427.74,POS
2312,1308,2024-12-16,Withdrawal,28497.35,Cash Deposit
2313,657,2024-06-04,Withdrawal,7122.93,Cash Deposit
2314,222,2023-09-06,Deposit,16220.35,IMPS
2315,1951,2024-07-01,Deposit,27598.37,NEFT
2316,172,2023-03-20,Deposit,1894.45,Cash Deposit
2317,1344,2024-08-26,Withdrawal,8274.84,ATM
2318,1923,2024-12-26,Withdrawal,33329.89,UPI
2319,419,2025-01-19,Withdrawal,7515.27,UPI
2320,1921,2023-12-20,Deposit,13690.86,Cash Deposit
2321,1680,2024-08-13,Deposit,53537.69,NEFT
2322,512,2025-04-29,Deposit,27946.28,POS
2323,924,2023-11-24,Deposit,3259.65,Online Transfer
2324,1123,2024-07-17,Withdrawal,88860.32,POS
2325,1742,2024-03-18,Deposit,28265.76,Online Transfer
2326,1939,2023-08-27,Deposit,30131.34,POS
2327,937,2023-12-22,Deposit,58899.46,Cash Deposit
2328,1821,2024-12-21,Withdrawal,99901.36,NEFT
2329,343,2024-12-18,Withdrawal,47516.11,ATM
2330,997,2025-01-05,Deposit,32795.61,Online Transfer
2331,1762,2024-02-13,Deposit,90186.3,POS
2332,854,2023-11-25,Deposit,69575.51,NEFT
2333,980,2023-04-01,Deposit,90735.11,Online Transfer
2334,435,2023-06-11,Withdrawal,20218.86,UPI
2335,1645,2024-05-28,Withdrawal,62107.21,ATM
2336,791,2025-05-24,Withdrawal,43912.46,IMPS
2337,1447,2024-04-17,Withdrawal,93840.63,POS
2338,548,2025-05-19,Deposit,92812.87,ATM
2339,1237,2023-09-10,Deposit,5730.64,NEFT
2340,634,2024-07-31,Withdrawal,24831.72,IMPS
2341,1527,2024-12-08,Deposit,11414.71,Online Transfer
2342,1006,2024-08-04,Withdrawal,79552.16,Online Transfer
2343,1161,2023-09-24,Withdrawal,28213.89,POS
2344,192,2023-02-05,Withdrawal,20541.2,ATM
2345,216,2024-02-08,Deposit,2390.34,IMPS
2346,488,2024-09-24,Withdrawal,94746.58,POS
2347,1427,2024-01-10,Withdrawal,80397.21,POS
2348,35,2025-04-13,Deposit,62341.56,POS
2349,1824,2025-03-06,Withdrawal,67147.23,Online Transfer
2350,719,2025-05-08,Withdrawal,41639.08,NEFT
2351,561,2024-10-03,Withdrawal,95646.47,IMPS
2352,795,2024-10-31,Withdrawal,90086.45,POS
2353,31,2024-01-19,Deposit,30107.74,NEFT
2354,735,2024-12-22,Deposit,38796.83,UPI
2355,283,2024-12-17,Deposit,62717.55,UPI
2356,312,2024-02-03,Withdrawal,65448.79,Cash Deposit
2357,325,2024-04-12,Withdrawal,54874.59,Online Transfer
2358,935,2024-11-19,Deposit,30612.14,UPI
2359,1025,2025-02-15,Deposit,951.88,UPI
2360,1130,2024-05-30,Withdrawal,64203.72,Online Transfer
2361,518,2023-03-12,Withdrawal,92286.96,IMPS
2362,630,2024-10-13,Withdrawal,27607.3,Cash Deposit
2363,373,2023-06-15,Withdrawal,10138.1,ATM
2364,1578,2023-08-02,Deposit,240.18,POS
2365,549,2024-06-29,Withdrawal,22163.42,ATM
2366,1472,2025-06-18,Withdrawal,35155.45,IMPS
2367,868,2024-04-23,Deposit,15723.33,NEFT
2368,1721,2023-02-06,Withdrawal,6249.2,ATM
2369,1986,2024-05-12,Deposit,92905.37,UPI
2370,916,2023-07-05,Withdrawal,71661.93,Cash Deposit
2371,319,2023-12-02,Withdrawal,35079.98,Online Transfer
2372,599,2024-03-27,Withdrawal,76550.3,Cash Deposit
2373,1202,2025-01-07,Deposit,47752.32,Online Transfer
2374,1915,2025-03-15,Withdrawal,59909.01,ATM
2375,1203,2023-03-18,Withdrawal,40439.49,Online Transfer
2376,723,2024-04-15,Deposit,85888.83,ATM
2377,1268,2023-09-14,Deposit,80088.17,IMPS
2378,586,2024-02-08,Withdrawal,78270.88,Cash Deposit
2379,1716,2023-09-12,Withdrawal,45126.56,ATM
2380,224,2024-01-29,Deposit,8837.95,Cash Deposit
2381,889,2025-02-26,Deposit,23836.09,Cash Deposit
2382,783,2023-03-07,Withdrawal,88938.32,IMPS
2383,1296,2023-04-06,Deposit,90873.17,UPI
2384,1501,2025-02-23,Withdrawal,27097.61,Online Transfer
2385,743,2025-04-09,Withdrawal,29985.96,NEFT
2386,215,2024-10-29,Deposit,88696.4,Online Transfer
2387,1874,2023-10-07,Withdrawal,82958.98,Cash Deposit
2388,1792,2023-06-04,Deposit,69996.74,Online Transfer
2389,660,2024-12-04,Deposit,73561.91,UPI
2390,1307,2024-04-16,Withdrawal,96852.76,IMPS
2391,1696,2023-02-01,Deposit,79494.94,POS
2392,1162,2023-02-10,Deposit,21934.37,UPI
2393,1076,2024-09-17,Withdrawal,52763.67,Online Transfer
2394,559,2023-06-02,Withdrawal,59528.45,POS
2395,191,2023-04-10,Withdrawal,37559.74,Cash Deposit
2396,1313,2023-03-24,Withdrawal,95158.88,Cash Deposit
2397,1132,2025-04-29,Deposit,24667.7,ATM
2398,561,2023-04-29,Deposit,80081.19,POS
2399,442,2024-08-10,Deposit,24837.45,ATM
2400,881,2025-01-23,Withdrawal,15458.44,IMPS
2401,1826,2024-03-16,Withdrawal,64893.03,ATM
2402,1951,2023-10-11,Withdrawal,73184.88,Cash Deposit
2403,998,2025-05-25,Deposit,81049.48,ATM
2404,39,2024-07-12,Deposit,15475.72,UPI
2405,1844,2024-07-30,Deposit,46019.73,POS
2406,485,2024-12-20,Withdrawal,1146.39,POS
2407,1401,2025-04-04,Withdrawal,10329.49,POS
2408,1344,2023-06-01,Deposit,90665.55,ATM
2409,1500,2023-09-22,Withdrawal,87920.67,UPI
2410,1449,2024-08-13,Deposit,33170.75,Online Transfer
2411,213,2025-02-04,Withdrawal,32115.37,ATM
2412,534,2024-08-30,Withdrawal,46358.71,ATM
2413,1666,2023-01-19,Withdrawal,35971.05,Cash Deposit
2414,60,2024-07-12,Withdrawal,20864.33,Online Transfer
2415,1296,2024-01-08,Deposit,31238.82,Cash Deposit
2416,1686,2023-09-08,Deposit,7982.92,Cash Deposit
2417,1764,2025-05-29,Withdrawal,86004.61,Online Transfer
2418,59,2024-12-23,Deposit,69904.62,Online Transfer
2419,1048,2024-07-20,Withdrawal,93689.79,POS
2420,1135,2024-04-27,Deposit,68308.92,POS
2421,818,2023-10-21,Withdrawal,42019.39,Cash Deposit
2422,1223,2023-01-27,Deposit,67949.16,Online Transfer
2423,1615,2023-02-19,Withdrawal,22390.16,NEFT
2424,1340,2024-02-14,Withdrawal,3520.97,ATM
2425,1143,2023-02-27,Deposit,16335.15,ATM
2426,1976,2025-06-09,Deposit,21789.03,IMPS
2427,1780,2023-03-31,Withdrawal,15141.68,ATM
2428,245,2023-12-04,Deposit,8359.6,Cash Deposit
2429,13,2023-05-08,Deposit,82609.53,Cash Deposit
2430,1344,2024-09-19,Deposit,24259.83,Online Transfer
2431,800,2023-06-10,Deposit,16791.85,ATM
2432,1802,2023-12-04,Withdrawal,93711.54,NEFT
2433,1886,2024-07-09,Withdrawal,77990.06,ATM
2434,1425,2024-04-06,Deposit,3401.91,NEFT
2435,1954,2024-08-27,Deposit,20842.45,POS
2436,836,2024-05-26,Deposit,43634.58,Cash Deposit
2437,1425,2023-09-30,Deposit,9516.68,IMPS
2438,1932,2024-05-11,Deposit,9253.51,UPI
2439,1215,2023-05-04,Deposit,6756.16,Cash Deposit
2440,1916,2023-10-24,Withdrawal,77798.4,Online Transfer
2441,1696,2024-12-26,Withdrawal,8079.39,POS
2442,315,2024-11-28,Withdrawal,30193.12,NEFT
2443,52,2024-11-16,Withdrawal,62806.79,ATM
2444,673,2023-08-29,Deposit,46116.04,NEFT
2445,197,2024-12-27,Withdrawal,13098.42,Cash Deposit
2446,1298,2024-11-26,Deposit,66953.0,Cash Deposit
2447,478,2023-02-05,Withdrawal,95341.26,Online Transfer
2448,1672,2024-03-11,Withdrawal,72191.81,Cash Deposit
2449,576,2023-03-22,Deposit,70385.92,POS
2450,1008,2024-04-20,Deposit,91464.27,NEFT
2451,70,2025-02-25,Withdrawal,39802.05,NEFT
2452,1449,2023-05-25,Withdrawal,95161.27,Online Transfer
2453,324,2024-06-07,Deposit,86298.92,IMPS
2454,955,2023-09-08,Deposit,24324.59,Online Transfer
2455,967,2023-11-13,Withdrawal,917.01,IMPS
2456,30,2024-11-22,Withdrawal,92452.02,Online Transfer
2457,122,2024-11-28,Withdrawal,6991.35,IMPS
2458,784,2024-11-10,Withdrawal,69654.37,Online Transfer
2459,703,2025-06-14,Withdrawal,76854.77,IMPS
2460,1242,2023-10-19,Withdrawal,47166.76,ATM
2461,1264,2024-11-06,Deposit,98016.35,NEFT
2462,1149,2023-09-16,Deposit,72056.63,Cash Deposit
2463,450,2025-02-08,Deposit,12794.82,NEFT
2464,1029,2024-09-27,Withdrawal,52593.2,POS
2465,1116,2023-07-07,Withdrawal,77025.48,Online Transfer
2466,1354,2023-06-30,Deposit,49634.43,Cash Deposit
2467,1043,2024-10-04,Deposit,1707.96,POS
2468,1326,2024-04-11,Withdrawal,54049.62,Online Transfer
2469,62,2023-08-12,Withdrawal,1144.96,NEFT
2470,1991,2023-11-19,Withdrawal,39715.17,IMPS
2471,655,2025-04-14,Withdrawal,23923.33,Cash Deposit
2472,349,2025-01-14,Withdrawal,85450.36,IMPS
2473,491,2024-05-09,Withdrawal,98103.01,ATM
2474,1615,2024-01-23,Deposit,36407.77,POS
2475,1474,2024-09-29,Withdrawal,57933.2,POS
2476,1144,2023-03-19,Withdrawal,3716.49,UPI
2477,1305,2025-02-20,Deposit,65478.33,IMPS
2478,592,2023-03-01,Withdrawal,41893.79,POS
2479,500,2023-07-30,Withdrawal,90623.62,UPI
2480,1409,2023-08-11,Deposit,90716.08,IMPS
2481,1213,2023-11-18,Deposit,92714.15,ATM
2482,1416,2024-05-06,Withdrawal,67918.56,UPI
2483,1332,2024-10-19,Deposit,66946.94,NEFT
2484,583,2025-02-17,Withdrawal,84054.98,UPI
2485,68,2024-09-12,Withdrawal,92055.73,Cash Deposit
2486,1121,2024-10-29,Withdrawal,14011.16,UPI
2487,1999,2024-12-07,Deposit,93692.79,POS
2488,1978,2023-03-13,Deposit,86153.99,POS
2489,806,2023-06-06,Deposit,15825.22,UPI
2490,890,2025-04-01,Withdrawal,43789.73,Cash Deposit
2491,1521,2023-07-21,Deposit,31779.13,Online Transfer
2492,917,2025-02-19,Deposit,53151.25,Cash Deposit
2493,183,2024-07-21,Withdrawal,42143.29,NEFT
2494,1969,2025-06-16,Withdrawal,27403.46,UPI
2495,449,2024-06-02,Withdrawal,56394.75,POS
2496,429,2024-11-09,Deposit,13411.24,ATM
2497,1215,2024-06-02,Withdrawal,96511.52,UPI
2498,875,2023-08-04,Withdrawal,63623.95,Online Transfer
2499,713,2024-01-26,Deposit,30898.85,IMPS
2500,1617,2023-01-03,Withdrawal,89140.19,POS
2501,1905,2023-08-15,Deposit,38505.58,POS
2502,1490,2025-03-27,Withdrawal,55550.66,NEFT
2503,75,2023-10-19,Deposit,53228.37,NEFT
2504,471,2025-05-23,Deposit,50796.58,Online Transfer
2505,784,2023-07-16,Withdrawal,8271.46,IMPS
2506,1281,2024-12-14,Withdrawal,34657.38,ATM
2507,1499,2025-03-06,Deposit,16940.39,IMPS
2508,92,2023-10-14,Deposit,32766.09,NEFT
2509,1431,2023-06-15,Withdrawal,47923.76,IMPS
2510,626,2023-01-06,Withdrawal,44208.27,Online Transfer
2511,408,2024-10-20,Withdrawal,75688.36,POS
2512,1654,2024-02-20,Withdrawal,83200.67,Online Transfer
2513,1423,2024-09-24,Withdrawal,8223.44,Cash Deposit
2514,210,2023-10-18,Deposit,59844.68,Online Transfer
2515,951,2025-04-17,Deposit,58211.34,POS
2516,1115,2024-09-01,Deposit,70285.19,IMPS
2517,617,2024-06-06,Deposit,1698.61,POS
2518,203,2023-08-06,Withdrawal,80391.0,Online Transfer
2519,1797,2023-09-03,Deposit,24966.43,IMPS
2520,1150,2025-03-04,Deposit,79592.7,POS
2521,129,2023-11-08,Withdrawal,5057.97,POS
2522,854,2024-01-06,Deposit,65119.64,ATM
2523,1990,2025-06-01,Deposit,17765.21,Online Transfer
2524,640,2024-02-13,Withdrawal,52207.97,IMPS
2525,1394,2024-09-21,Deposit,31657.33,Cash Deposit
2526,1166,2023-10-25,Withdrawal,57263.18,POS
2527,64,2023-01-25,Deposit,26634.96,Cash Deposit
2528,82,2025-01-30,Withdrawal,18825.85,Cash Deposit
2529,646,2025-05-27,Withdrawal,63849.2,NEFT
2530,781,2023-07-12,Withdrawal,84494.34,UPI
2531,1605,2025-06-09,Deposit,29825.84,Cash Deposit
2532,796,2024-02-24,Deposit,33961.99,IMPS
2533,958,2023-04-24,Deposit,2270.32,IMPS
2534,483,2024-12-02,Deposit,20734.55,Cash Deposit
2535,1804,2023-01-28,Withdrawal,95044.52,ATM
2536,589,2023-03-28,Deposit,21015.45,Online Transfer
2537,1108,2024-02-20,Deposit,6204.85,IMPS
2538,225,2023-05-14,Deposit,8217.75,Cash Deposit
2539,589,2024-01-12,Withdrawal,96094.14,UPI
2540,867,2024-10-10,Withdrawal,56517.05,Online Transfer
2541,157,2023-03-06,Deposit,18413.61,Cash Deposit
2542,1728,2024-07-10,Withdrawal,58682.9,NEFT
2543,1016,2023-06-30,Withdrawal,66259.72,Cash Deposit
2544,753,2023-04-15,Deposit,95903.17,Online Transfer
2545,1252,2023-09-23,Deposit,80656.09,NEFT
2546,1825,2024-03-26,Deposit,2503.36,UPI
2547,1967,2023-04-26,Deposit,29467.65,Online Transfer
2548,1233,2023-01-20,Deposit,95825.48,Online Transfer
2549,1760,2023-05-23,Deposit,22831.68,NEFT
2550,1285,2024-02-03,Withdrawal,94086.34,NEFT
2551,602,2023-08-21,Withdrawal,967.03,Online Transfer
2552,1829,2024-11-21,Withdrawal,12371.47,NEFT
2553,1724,2024-12-19,Withdrawal,88452.02,IMPS
2554,480,2024-04-20,Withdrawal,33329.97,POS
2555,1169,2025-03-29,Deposit,1560.49,NEFT
2556,1379,2024-11-21,Withdrawal,94251.72,UPI
2557,1097,2024-04-21,Deposit,26425.87,ATM
2558,1314,2023-06-09,Withdrawal,99176.77,UPI
2559,724,2025-03-12,Deposit,36238.62,POS
2560,455,2024-12-07,Withdrawal,60699.81,Cash Deposit
2561,1264,2023-04-10,Deposit,14929.56,UPI
2562,1274,2025-05-25,Withdrawal,3443.98,UPI
2563,1965,2025-06-16,Deposit,84118.52,UPI
2564,1483,2024-01-15,Withdrawal,57129.35,POS
2565,1842,2025-05-07,Withdrawal,35553.28,NEFT
2566,409,2024-12-07,Deposit,19428.2,UPI
2567,1778,2023-05-06,Deposit,96815.55,IMPS
2568,676,2023-06-06,Deposit,14336.52,UPI
2569,674,2025-06-09,Deposit,33739.93,UPI
2570,1250,2023-09-08,Withdrawal,50133.05,NEFT
2571,82,2024-12-07,Withdrawal,44798.19,IMPS
2572,294,2023-02-05,Withdrawal,99161.47,POS
2573,363,2023-07-10,Withdrawal,41739.75,ATM
2574,1708,2024-04-28,Withdrawal,54584.55,ATM
2575,1052,2025-01-11,Withdrawal,10142.15,UPI
2576,179,2024-01-29,Deposit,42363.11,UPI
